Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1740036348845,3228,3228,3228,3228,3228,3228,3228,3228,58.45598220825195,58.68368911743164,61.40362548828125,62.72977828979492,56.76551055908203,58.59917449951172,61.18782424926758,59.48960876464844,59.51920700073242,57.97613525390625,95,95,77.2727279663086,75,65,70,65,55,19.270626068115234,17179869184,9663676416,12351799296,8185708544
204,1740036349048,3228,3228,3228,3228,3228,3228,3228,3228,58.45598220825195,58.68368911743164,61.40362548828125,62.72977828979492,56.76551055908203,58.59917449951172,61.18782424926758,59.48960876464844,59.51920700073242,57.97613525390625,95.23809814453125,95.23809814453125,75,70,65,63.15789031982422,55,42.85714340209961,18.777490615844727,17179869184,9663676416,12579749888,8185708544
204,1740036349253,3228,3228,3228,3228,3228,3228,3228,3228,58.45598220825195,58.68368911743164,61.40362548828125,62.72977828979492,56.76551055908203,58.59917449951172,61.18782424926758,59.48960876464844,59.51920700073242,57.97613525390625,95,95,63.15789031982422,52.38095474243164,45,45.45454788208008,23.809524536132813,10.526315689086914,18.777490615844727,17179869184,9663676416,12344770560,8185708544
203,1740036349458,3228,3228,3228,3228,3228,3228,3228,3228,58.45598220825195,58.68368911743164,61.40362548828125,62.72977828979492,56.76551055908203,58.59917449951172,61.18782424926758,59.48960876464844,59.51920700073242,57.97613525390625,100,100,42.85714340209961,31.57894515991211,25,20,5,9.090909004211426,18.777490615844727,17179869184,9663676416,12354158592,8185708544
201,1740036349661,3228,3228,3228,3228,3228,3228,3228,3228,58.65047836303711,59.303279876708984,61.49867248535156,62.64622116088867,57.328704833984375,58.9790153503418,60.88554763793945,59.72887420654297,59.75051498413086,58.36775207519531,100,100,50,42.85714340209961,38.095237731933594,20,10,4.761904716491699,18.777490615844727,17179869184,9663676416,12369264640,8185708544
204,1740036349863,3228,3228,3228,3228,3228,3228,3228,3228,58.65047836303711,59.303279876708984,61.49867248535156,62.64622116088867,57.328704833984375,58.9790153503418,60.88554763793945,59.72887420654297,59.75051498413086,58.36775207519531,100,100,45,36.842105865478516,35,20,10,0,18.777490615844727,17179869184,9663676416,12363628544,8185708544
204,1740036350069,3228,3228,3228,3228,3228,3228,3228,3228,58.65047836303711,59.303279876708984,61.49867248535156,62.64622116088867,57.328704833984375,58.9790153503418,60.88554763793945,59.72887420654297,59.75051498413086,58.36775207519531,100,100,35,27.272727966308594,14.285715103149414,10,4.545454502105713,0,26.173904418945313,17179869184,9663676416,12363628544,8185708544
201,1740036350273,3228,3228,3228,3228,3228,3228,3228,3228,58.65047836303711,59.303279876708984,61.49867248535156,62.64622116088867,57.328704833984375,58.9790153503418,60.88554763793945,59.72887420654297,59.75051498413086,58.36775207519531,100,100,23.809524536132813,19.047618865966797,5,0,0,0,26.173904418945313,17179869184,9663676416,12363628544,8185708544
202,1740036350476,3228,3228,3228,3228,3228,3228,3228,3228,58.65047836303711,59.303279876708984,61.49867248535156,62.64622116088867,57.328704833984375,58.9790153503418,60.88554763793945,59.72887420654297,59.75051498413086,58.36775207519531,100,100,25,5.263157844543457,0,5,5.263157844543457,0,26.173904418945313,17179869184,9663676416,12363628544,8185708544
200,1740036350679,3228,3228,3228,3228,3228,3228,3228,3228,56.798851013183594,57.198787689208984,58.1435546875,58.978145599365234,55.86170959472656,56.163875579833984,56.72321701049805,55.60349655151367,57.3380012512207,56.57603454589844,100,100,57.142860412597656,40,23.809524536132813,23.809524536132813,14.285715103149414,4.761904716491699,26.173904418945313,17179869184,9663676416,12222939136,8185708544
