Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1740034329405,3228,3228,3228,3228,3228,3228,3228,3228,54.465633392333984,55.043025970458984,55.067649841308594,55.729312896728516,53.35265350341797,53.012107849121094,54.288082122802734,52.70820236206055,55.800865173339844,53.69910430908203,90.47618865966797,90,75,63.15789031982422,50,52.6315803527832,35,30.000001907348633,17.293489456176758,17179869184,9663676416,12138889216,8210874368
201,1740034329606,3228,3228,3228,3228,3228,3228,3228,3228,54.52370834350586,54.960533142089844,55.44862365722656,56.10763168334961,53.28840637207031,53.00030517578125,54.627803802490234,53.30018615722656,55.80423355102539,53.599891662597656,90,85.71428680419922,52.38095474243164,30.000001907348633,25,40,30.000001907348633,10,17.293489456176758,17179869184,9663676416,12142166016,8210874368
202,1740034329808,3228,3228,3228,3228,3228,3228,3228,3228,54.52370834350586,54.960533142089844,55.44862365722656,56.10763168334961,53.28840637207031,53.00030517578125,54.627803802490234,53.30018615722656,55.80423355102539,53.599891662597656,85,85,36.842105865478516,25,14.285715103149414,15.000000953674316,10,5,17.293489456176758,17179869184,9663676416,12119670784,8210874368
204,1740034330010,3228,3228,3228,3228,3228,3228,3228,3228,54.52370834350586,54.960533142089844,55.44862365722656,56.10763168334961,53.28840637207031,53.00030517578125,54.627803802490234,53.30018615722656,55.80423355102539,53.599891662597656,85.71428680419922,85,55,55,42.105262756347656,28.571430206298828,23.809524536132813,9.523809432983398,15.369620323181152,17179869184,9663676416,12164612096,8210874368
202,1740034330215,3228,3228,3228,3228,3228,3228,3228,3228,54.52370834350586,54.960533142089844,55.44862365722656,56.10763168334961,53.28840637207031,53.00030517578125,54.627803802490234,53.30018615722656,55.80423355102539,53.599891662597656,85.71428680419922,89.47368621826172,38.095237731933594,45,28.571430206298828,25,5.263157844543457,0,15.369620323181152,17179869184,9663676416,12082659328,8210874368
204,1740034330418,3228,3228,3228,3228,3228,3228,3228,3228,54.52370834350586,54.960533142089844,55.44862365722656,56.10763168334961,53.28840637207031,53.00030517578125,54.627803802490234,53.30018615722656,55.80423355102539,53.599891662597656,88.8888931274414,85.71428680419922,36.842105865478516,25,20,10,13.636363983154297,5,15.369620323181152,17179869184,9663676416,12044304384,8210874368
200,1740034330626,3228,3228,3228,3228,3228,3228,3228,3228,56.007240295410156,56.22257614135742,58.586669921875,59.446624755859375,55.175262451171875,55.18659973144531,56.766910552978516,55.37366485595703,56.6348762512207,54.84752655029297,80.95238494873047,76.19047546386719,54.54545593261719,50,30.000001907348633,28.571430206298828,20,15.000000953674316,15.369620323181152,17179869184,9663676416,12089475072,8210874368
201,1740034330827,3228,3228,3228,3228,3228,3228,3228,3228,56.007240295410156,56.22257614135742,58.586669921875,59.446624755859375,55.175262451171875,55.18659973144531,56.766910552978516,55.37366485595703,56.6348762512207,54.84752655029297,95,95,15.789472579956055,5.263157844543457,4.761904716491699,5.263157844543457,0,0,15.369620323181152,17179869184,9663676416,12076777472,8210874368
203,1740034331030,3228,3228,3228,3228,3228,3228,3228,3228,56.007240295410156,56.22257614135742,58.586669921875,59.446624755859375,55.175262451171875,55.18659973144531,56.766910552978516,55.37366485595703,56.6348762512207,54.84752655029297,100,100,38.095237731933594,19.047618865966797,10,5,5,4.761904716491699,16.777578353881836,17179869184,9663676416,12093816832,8210874368
200,1740034331234,3228,3228,3228,3228,3228,3228,3228,3228,56.007240295410156,56.22257614135742,58.586669921875,59.446624755859375,55.175262451171875,55.18659973144531,56.766910552978516,55.37366485595703,56.6348762512207,54.84752655029297,95.23809814453125,100,50,45,30.000001907348633,33.333335876464844,30.000001907348633,20,16.777578353881836,17179869184,9663676416,12093816832,8210874368
201,1740034331435,3228,3228,3228,3228,3228,3228,3228,3228,56.007240295410156,56.22257614135742,58.586669921875,59.446624755859375,55.175262451171875,55.18659973144531,56.766910552978516,55.37366485595703,56.6348762512207,54.84752655029297,100,100,26.3157901763916,15.000000953674316,5,10,0,4.761904716491699,16.777578353881836,17179869184,9663676416,12072599552,8210874368
201,1740034331637,3228,3228,3228,3228,3228,3228,3228,3228,54.8839225769043,55.580543518066406,55.82551574707031,56.74506378173828,54.0191650390625,53.78229904174805,55.08968734741211,53.90828323364258,56.428314208984375,54.46375274658203,100,100,14.285715103149414,5,9.523809432983398,0,0,0,16.777578353881836,17179869184,9663676416,12073943040,8210874368
201,1740034331840,3228,3228,3228,3228,3228,3228,3228,3228,54.8839225769043,55.580543518066406,55.82551574707031,56.74506378173828,54.0191650390625,53.78229904174805,55.08968734741211,53.90828323364258,56.428314208984375,54.46375274658203,100,100,15.000000953674316,10,0,4.761904716491699,0,0,16.777578353881836,17179869184,9663676416,12044632064,8210874368
203,1740034332041,3228,3228,3228,3228,3228,3228,3228,3228,54.8839225769043,55.580543518066406,55.82551574707031,56.74506378173828,54.0191650390625,53.78229904174805,55.08968734741211,53.90828323364258,56.428314208984375,54.46375274658203,100,100,31.57894515991211,25,25,15.000000953674316,9.090909004211426,0,21.390695571899414,17179869184,9663676416,12066603008,8210874368
202,1740034332245,3228,3228,3228,3228,3228,3228,3228,3228,54.8839225769043,55.580543518066406,55.82551574707031,56.74506378173828,54.0191650390625,53.78229904174805,55.08968734741211,53.90828323364258,56.428314208984375,54.46375274658203,100,100,20,20,5,10,0,0,21.390695571899414,17179869184,9663676416,12059033600,8210874368
